iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
KAZ,Kazakhstan,30-03-2020,284,55,1,1,15.125,2.929,0.053,0.053,21013,1695,1.119,0.09,tests performed
KAZ,Kazakhstan,31-03-2020,325,41,1,0,17.309,2.184,0.053,0,30905,9892,1.646,0.527,tests performed
KAZ,Kazakhstan,01-04-2020,340,15,1,0,18.108,0.799,0.053,0,32819,1914,1.748,0.102,tests performed
KAZ,Kazakhstan,02-04-2020,348,8,2,1,18.534,0.426,0.107,0.053,35191,2372,1.874,0.126,tests performed
KAZ,Kazakhstan,03-04-2020,386,38,3,1,20.557,2.024,0.16,0.053,43149,7958,2.298,0.424,tests performed
KAZ,Kazakhstan,04-04-2020,460,74,3,0,24.498,3.941,0.16,0,45552,2403,2.426,0.128,tests performed
KAZ,Kazakhstan,05-04-2020,460,0,3,0,24.498,0,0.16,0,50522,4970,2.691,0.265,tests performed
KAZ,Kazakhstan,06-04-2020,531,71,5,2,28.28,3.781,0.266,0.107,52881,2359,2.816,0.126,tests performed
KAZ,Kazakhstan,07-04-2020,670,139,6,1,35.683,7.403,0.32,0.053,54767,1886,2.917,0.1,tests performed
KAZ,Kazakhstan,08-04-2020,704,34,6,0,37.493,1.811,0.32,0,56775,2008,3.024,0.107,tests performed
KAZ,Kazakhstan,09-04-2020,759,55,7,1,40.422,2.929,0.373,0.053,59371,2596,3.162,0.138,tests performed
KAZ,Kazakhstan,10-04-2020,802,43,9,2,42.712,2.29,0.479,0.107,61955,2584,3.3,0.138,tests performed
KAZ,Kazakhstan,11-04-2020,840,38,10,1,44.736,2.024,0.533,0.053,65856,3901,3.507,0.208,tests performed
KAZ,Kazakhstan,12-04-2020,880,40,10,0,46.867,2.13,0.533,0,69304,3448,3.691,0.184,tests performed
KAZ,Kazakhstan,13-04-2020,961,81,10,0,51.18,4.314,0.533,0,73106,3802,3.893,0.202,tests performed
KAZ,Kazakhstan,14-04-2020,1179,218,14,4,62.791,11.61,0.746,0.213,76904,3798,4.096,0.202,tests performed
KAZ,Kazakhstan,15-04-2020,1267,88,14,0,67.477,4.687,0.746,0,81359,4455,4.333,0.237,tests performed
KAZ,Kazakhstan,16-04-2020,1331,64,16,2,70.886,3.408,0.852,0.107,85735,4376,4.566,0.233,tests performed
KAZ,Kazakhstan,17-04-2020,1470,139,17,1,78.288,7.403,0.905,0.053,92299,6564,4.916,0.35,tests performed
KAZ,Kazakhstan,18-04-2020,1591,121,17,0,84.733,6.444,0.905,0,100878,8579,5.373,0.457,tests performed
KAZ,Kazakhstan,19-04-2020,1654,63,17,0,88.088,3.355,0.905,0,108832,7954,5.796,0.424,tests performed
KAZ,Kazakhstan,20-04-2020,1735,81,19,2,92.402,4.314,1.012,0.107,117949,9117,6.282,0.486,tests performed
KAZ,Kazakhstan,21-04-2020,1949,214,19,0,103.799,11.397,1.012,0,126727,8778,6.749,0.467,tests performed
KAZ,Kazakhstan,22-04-2020,2025,76,19,0,107.846,4.048,1.012,0,139207,12480,7.414,0.665,tests performed
KAZ,Kazakhstan,23-04-2020,2191,166,19,0,116.687,8.841,1.012,0,153492,14285,8.175,0.761,tests performed
KAZ,Kazakhstan,24-04-2020,2334,143,22,3,124.303,7.616,1.172,0.16,164505,11013,8.761,0.587,tests performed
KAZ,Kazakhstan,25-04-2020,2482,148,25,3,132.185,7.882,1.331,0.16,180502,15997,9.613,0.852,tests performed
KAZ,Kazakhstan,26-04-2020,2652,170,25,0,141.239,9.054,1.331,0,196298,15796,10.454,0.841,tests performed
KAZ,Kazakhstan,27-04-2020,2717,65,25,0,144.701,3.462,1.331,0,205560,9262,10.948,0.493,tests performed
KAZ,Kazakhstan,28-04-2020,2860,143,25,0,152.316,7.616,1.331,0,216276,10716,11.518,0.571,tests performed
KAZ,Kazakhstan,29-04-2020,3063,203,25,0,163.128,10.811,1.331,0,232415,16139,12.378,0.86,tests performed
KEN,Kenya,06-03-2020,0,0,0,0,,,,,31,,0.001,,units unclear
KEN,Kenya,14-03-2020,1,1,0,0,0.019,0.019,0,0,,,,,
KEN,Kenya,15-03-2020,1,0,0,0,0.019,0,0,0,,,,,
KEN,Kenya,16-03-2020,3,2,0,0,0.056,0.037,0,0,,,,,
KEN,Kenya,17-03-2020,3,0,0,0,0.056,0,0,0,111,,0.002,,units unclear
KEN,Kenya,18-03-2020,4,1,0,0,0.074,0.019,0,0,132,21,0.002,0,units unclear
KEN,Kenya,19-03-2020,7,3,0,0,0.13,0.056,0,0,173,41,0.003,0.001,units unclear
KEN,Kenya,20-03-2020,7,0,0,0,0.13,0,0,0,,,,,
KEN,Kenya,21-03-2020,7,0,0,0,0.13,0,0,0,,,,,
KEN,Kenya,22-03-2020,7,0,0,0,0.13,0,0,0,,,,,
KEN,Kenya,23-03-2020,15,8,0,0,0.279,0.149,0,0,,,,,
KEN,Kenya,24-03-2020,16,1,0,0,0.298,0.019,0,0,,,,,
KEN,Kenya,25-03-2020,25,9,0,0,0.465,0.167,0,0,,,,,
KEN,Kenya,26-03-2020,25,0,0,0,0.465,0,0,0,600,,0.011,,units unclear
KEN,Kenya,27-03-2020,31,6,1,1,0.577,0.112,0.019,0.019,,,,,
KEN,Kenya,28-03-2020,31,0,1,0,0.577,0,0.019,0,833,,0.015,,units unclear
KEN,Kenya,29-03-2020,38,7,1,0,0.707,0.13,0.019,0,902,69,0.017,0.001,units unclear
KEN,Kenya,30-03-2020,42,4,1,0,0.781,0.074,0.019,0,1074,172,0.02,0.003,units unclear
KEN,Kenya,31-03-2020,50,8,1,0,0.93,0.149,0.019,0,1308,234,0.024,0.004,units unclear
KEN,Kenya,01-04-2020,59,9,1,0,1.097,0.167,0.019,0,1688,380,0.031,0.007,units unclear
KEN,Kenya,02-04-2020,81,22,1,0,1.506,0.409,0.019,0,2350,662,0.044,0.012,units unclear
KEN,Kenya,03-04-2020,110,29,3,2,2.046,0.539,0.056,0.037,2712,362,0.05,0.007,units unclear
KEN,Kenya,04-04-2020,122,12,4,1,2.269,0.223,0.074,0.019,3084,372,0.057,0.007,units unclear
KEN,Kenya,05-04-2020,126,4,4,0,2.343,0.074,0.074,0,3614,530,0.067,0.01,units unclear
KEN,Kenya,06-04-2020,142,16,4,0,2.641,0.298,0.074,0,4277,663,0.08,0.012,units unclear
KEN,Kenya,07-04-2020,158,16,4,0,2.938,0.298,0.074,0,4973,696,0.092,0.013,units unclear
KEN,Kenya,08-04-2020,172,14,6,2,3.199,0.26,0.112,0.037,5278,305,0.098,0.006,units unclear
KEN,Kenya,09-04-2020,179,7,6,0,3.329,0.13,0.112,0,5586,308,0.104,0.006,units unclear
KEN,Kenya,10-04-2020,184,5,7,1,3.422,0.093,0.13,0.019,6192,606,0.115,0.011,units unclear
KEN,Kenya,11-04-2020,189,5,7,0,3.515,0.093,0.13,0,6683,491,0.124,0.009,units unclear
KEN,Kenya,12-04-2020,191,2,7,0,3.552,0.037,0.13,0,7449,766,0.139,0.014,units unclear
KEN,Kenya,13-04-2020,197,6,8,1,3.664,0.112,0.149,0.019,8123,674,0.151,0.013,units unclear
KEN,Kenya,14-04-2020,208,11,9,1,3.868,0.205,0.167,0.019,8817,694,0.164,0.013,units unclear
KEN,Kenya,15-04-2020,216,8,9,0,4.017,0.149,0.167,0,9620,803,0.179,0.015,units unclear
KEN,Kenya,16-04-2020,225,9,10,1,4.184,0.167,0.186,0.019,10324,704,0.192,0.013,units unclear
KEN,Kenya,17-04-2020,234,9,11,1,4.352,0.167,0.205,0.019,10774,450,0.2,0.008,units unclear
KEN,Kenya,18-04-2020,246,12,11,0,4.575,0.223,0.205,0,11889,1115,0.221,0.021,units unclear
KEN,Kenya,19-04-2020,262,16,12,1,4.872,0.298,0.223,0.019,13239,1350,0.246,0.025,units unclear
KEN,Kenya,20-04-2020,270,8,14,2,5.021,0.149,0.26,0.037,13872,633,0.258,0.012,units unclear
KEN,Kenya,21-04-2020,281,11,14,0,5.226,0.205,0.26,0,14704,832,0.273,0.015,units unclear
KEN,Kenya,22-04-2020,281,0,14,0,5.226,0,0.26,0,15411,707,0.287,0.013,units unclear
KEN,Kenya,23-04-2020,303,22,14,0,5.635,0.409,0.26,0,16079,668,0.299,0.012,units unclear
KEN,Kenya,24-04-2020,320,17,14,0,5.951,0.316,0.26,0,16738,659,0.311,0.012,units unclear
KEN,Kenya,25-04-2020,336,16,14,0,6.249,0.298,0.26,0,,,,,
KEN,Kenya,26-04-2020,343,7,14,0,6.379,0.13,0.26,0,,,,,
KEN,Kenya,27-04-2020,355,12,14,0,6.602,0.223,0.26,0,,,,,
KEN,Kenya,28-04-2020,363,8,14,0,6.751,0.149,0.26,0,17327,,0.322,,units unclear
KEN,Kenya,29-04-2020,374,11,14,0,6.955,0.205,0.26,0,17835,508,0.332,0.009,units unclear
KGZ,Kyrgyzstan,19-03-2020,3,3,0,0,0.46,0.46,0,0,,,,,
KGZ,Kyrgyzstan,20-03-2020,6,3,0,0,0.92,0.46,0,0,,,,,
KGZ,Kyrgyzstan,21-03-2020,6,0,0,0,0.92,0,0,0,,,,,
KGZ,Kyrgyzstan,22-03-2020,14,8,0,0,2.146,1.226,0,0,,,,,
KGZ,Kyrgyzstan,23-03-2020,14,0,0,0,2.146,0,0,0,,,,,
KGZ,Kyrgyzstan,24-03-2020,16,2,0,0,2.452,0.307,0,0,,,,,
KGZ,Kyrgyzstan,25-03-2020,42,26,0,0,6.438,3.985,0,0,,,,,
KGZ,Kyrgyzstan,26-03-2020,44,2,0,0,6.744,0.307,0,0,,,,,
KGZ,Kyrgyzstan,27-03-2020,44,0,0,0,6.744,0,0,0,,,,,
KGZ,Kyrgyzstan,28-03-2020,58,14,0,0,8.89,2.146,0,0,,,,,
KGZ,Kyrgyzstan,29-03-2020,84,26,0,0,12.875,3.985,0,0,,,,,
KGZ,Kyrgyzstan,30-03-2020,84,0,0,0,12.875,0,0,0,,,,,
KGZ,Kyrgyzstan,31-03-2020,84,0,0,0,12.875,0,0,0,,,,,
KGZ,Kyrgyzstan,01-04-2020,107,23,0,0,16.401,3.525,0,0,,,,,
KGZ,Kyrgyzstan,02-04-2020,112,5,1,1,17.167,0.766,0.153,0.153,,,,,
KGZ,Kyrgyzstan,03-04-2020,125,13,1,0,19.159,1.993,0.153,0,,,,,
KGZ,Kyrgyzstan,04-04-2020,144,19,1,0,22.072,2.912,0.153,0,,,,,
KGZ,Kyrgyzstan,05-04-2020,144,0,1,0,22.072,0,0.153,0,,,,,
KGZ,Kyrgyzstan,06-04-2020,216,72,4,3,33.108,11.036,0.613,0.46,,,,,
KGZ,Kyrgyzstan,07-04-2020,228,12,4,0,34.947,1.839,0.613,0,,,,,
KGZ,Kyrgyzstan,08-04-2020,270,42,4,0,41.384,6.438,0.613,0,,,,,
KGZ,Kyrgyzstan,09-04-2020,280,10,4,0,42.917,1.533,0.613,0,,,,,
KGZ,Kyrgyzstan,10-04-2020,298,18,5,1,45.676,2.759,0.766,0.153,,,,,
KGZ,Kyrgyzstan,11-04-2020,339,41,5,0,51.96,6.284,0.766,0,,,,,
KGZ,Kyrgyzstan,12-04-2020,377,38,5,0,57.785,5.824,0.766,0,,,,,
KGZ,Kyrgyzstan,13-04-2020,419,42,5,0,64.223,6.438,0.766,0,,,,,
KGZ,Kyrgyzstan,14-04-2020,430,11,5,0,65.909,1.686,0.766,0,,,,,
KGZ,Kyrgyzstan,15-04-2020,449,19,5,0,68.821,2.912,0.766,0,,,,,
KGZ,Kyrgyzstan,16-04-2020,466,17,5,0,71.426,2.606,0.766,0,,,,,
KGZ,Kyrgyzstan,17-04-2020,489,23,5,0,74.952,3.525,0.766,0,,,,,
KGZ,Kyrgyzstan,18-04-2020,506,17,5,0,77.558,2.606,0.766,0,,,,,
KGZ,Kyrgyzstan,19-04-2020,554,48,5,0,84.915,7.357,0.766,0,,,,,
KGZ,Kyrgyzstan,20-04-2020,568,14,7,2,87.061,2.146,1.073,0.307,,,,,
KGZ,Kyrgyzstan,21-04-2020,590,22,7,0,90.433,3.372,1.073,0,,,,,
KGZ,Kyrgyzstan,22-04-2020,612,22,7,0,93.805,3.372,1.073,0,,,,,
KGZ,Kyrgyzstan,23-04-2020,631,19,8,1,96.717,2.912,1.226,0.153,,,,,
KGZ,Kyrgyzstan,24-04-2020,656,25,8,0,100.549,3.832,1.226,0,,,,,
KGZ,Kyrgyzstan,25-04-2020,665,9,8,0,101.928,1.379,1.226,0,,,,,
KGZ,Kyrgyzstan,26-04-2020,682,17,8,0,104.534,2.606,1.226,0,,,,,
KGZ,Kyrgyzstan,27-04-2020,695,13,8,0,106.527,1.993,1.226,0,,,,,
KGZ,Kyrgyzstan,28-04-2020,708,13,8,0,108.519,1.993,1.226,0,,,,,
KGZ,Kyrgyzstan,29-04-2020,729,21,8,0,111.738,3.219,1.226,0,,,,,
KHM,Cambodia,31-12-2019,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,01-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,02-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,03-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,04-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,05-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,06-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,07-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,08-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,09-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,10-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,11-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,12-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,13-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,14-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,15-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,16-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,17-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,18-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,19-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,20-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,21-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,22-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,23-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,24-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,25-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,26-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,27-01-2020,0,0,0,0,0,0,0,0,,,,,
KHM,Cambodia,28-01-2020,1,1,0,0,0.06,0.06,0,0,,,,,
KHM,Cambodia,29-01-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,30-01-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,31-01-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,01-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,02-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,03-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,04-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,05-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,06-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,07-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,08-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,09-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,10-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,11-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,12-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,13-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,14-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,15-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,16-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,17-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,18-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,19-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,20-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,21-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,22-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,23-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,24-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,25-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,26-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,27-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,28-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,29-02-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,01-03-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,02-03-2020,1,0,0,0,0.06,0,0,0,,,,,
KHM,Cambodia,08-03-2020,2,1,0,0,0.12,0.06,0,0,,,,,
KHM,Cambodia,12-03-2020,3,1,0,0,0.179,0.06,0,0,,,,,
KHM,Cambodia,13-03-2020,5,2,0,0,0.299,0.12,0,0,,,,,
KHM,Cambodia,15-03-2020,7,2,0,0,0.419,0.12,0,0,,,,,
KHM,Cambodia,16-03-2020,12,5,0,0,0.718,0.299,0,0,,,,,
KHM,Cambodia,17-03-2020,24,12,0,0,1.435,0.718,0,0,,,,,
KHM,Cambodia,18-03-2020,24,0,0,0,1.435,0,0,0,,,,,
KHM,Cambodia,19-03-2020,24,0,0,0,1.435,0,0,0,,,,,
KHM,Cambodia,20-03-2020,24,0,0,0,1.435,0,0,0,,,,,
KHM,Cambodia,21-03-2020,47,23,0,0,2.811,1.376,0,0,,,,,
KHM,Cambodia,22-03-2020,51,4,0,0,3.05,0.239,0,0,,,,,
KHM,Cambodia,23-03-2020,86,35,0,0,5.144,2.093,0,0,,,,,
KHM,Cambodia,24-03-2020,87,1,0,0,5.204,0.06,0,0,,,,,
KHM,Cambodia,25-03-2020,91,4,0,0,5.443,0.239,0,0,,,,,
KHM,Cambodia,26-03-2020,96,5,0,0,5.742,0.299,0,0,,,,,
KHM,Cambodia,27-03-2020,98,2,0,0,5.862,0.12,0,0,,,,,
KHM,Cambodia,28-03-2020,102,4,0,0,6.101,0.239,0,0,,,,,
KHM,Cambodia,29-03-2020,103,1,0,0,6.161,0.06,0,0,,,,,
KHM,Cambodia,30-03-2020,107,4,0,0,6.4,0.239,0,0,,,,,
KHM,Cambodia,31-03-2020,109,2,0,0,6.52,0.12,0,0,,,,,
KHM,Cambodia,01-04-2020,109,0,0,0,6.52,0,0,0,,,,,
KHM,Cambodia,02-04-2020,110,1,0,0,6.579,0.06,0,0,,,,,
KHM,Cambodia,03-04-2020,114,4,0,0,6.819,0.239,0,0,,,,,
KHM,Cambodia,04-04-2020,114,0,0,0,6.819,0,0,0,,,,,
KHM,Cambodia,05-04-2020,114,0,0,0,6.819,0,0,0,,,,,
KHM,Cambodia,06-04-2020,114,0,0,0,6.819,0,0,0,,,,,
KHM,Cambodia,07-04-2020,115,1,0,0,6.878,0.06,0,0,,,,,
KHM,Cambodia,08-04-2020,117,2,0,0,6.998,0.12,0,0,,,,,
KHM,Cambodia,09-04-2020,118,1,0,0,7.058,0.06,0,0,,,,,
KHM,Cambodia,10-04-2020,119,1,0,0,7.118,0.06,0,0,,,,,
KHM,Cambodia,11-04-2020,120,1,0,0,7.177,0.06,0,0,,,,,
KHM,Cambodia,12-04-2020,122,2,0,0,7.297,0.12,0,0,,,,,
KHM,Cambodia,13-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,14-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,15-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,16-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,17-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,18-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,19-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,20-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,21-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,22-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,23-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,24-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,25-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,26-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,27-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,28-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KHM,Cambodia,29-04-2020,122,0,0,0,7.297,0,0,0,,,,,
KNA,Saint Kitts and Nevis,26-03-2020,2,2,0,0,37.6,37.6,0,0,,,,,
KNA,Saint Kitts and Nevis,27-03-2020,2,0,0,0,37.6,0,0,0,,,,,
KNA,Saint Kitts and Nevis,28-03-2020,2,0,0,0,37.6,0,0,0,,,,,
KNA,Saint Kitts and Nevis,29-03-2020,2,0,0,0,37.6,0,0,0,,,,,
KNA,Saint Kitts and Nevis,30-03-2020,7,5,0,0,131.599,93.999,0,0,,,,,
KNA,Saint Kitts and Nevis,31-03-2020,7,0,0,0,131.599,0,0,0,,,,,
KNA,Saint Kitts and Nevis,01-04-2020,8,1,0,0,150.399,18.8,0,0,,,,,
KNA,Saint Kitts and Nevis,02-04-2020,8,0,0,0,150.399,0,0,0,,,,,
KNA,Saint Kitts and Nevis,03-04-2020,8,0,0,0,150.399,0,0,0,,,,,
KNA,Saint Kitts and Nevis,04-04-2020,9,1,0,0,169.198,18.8,0,0,,,,,
KNA,Saint Kitts and Nevis,05-04-2020,10,1,0,0,187.998,18.8,0,0,,,,,
KNA,Saint Kitts and Nevis,06-04-2020,10,0,0,0,187.998,0,0,0,,,,,
KNA,Saint Kitts and Nevis,07-04-2020,11,1,0,0,206.798,18.8,0,0,,,,,
KNA,Saint Kitts and Nevis,08-04-2020,11,0,0,0,206.798,0,0,0,,,,,
KNA,Saint Kitts and Nevis,09-04-2020,11,0,0,0,206.798,0,0,0,,,,,
KNA,Saint Kitts and Nevis,10-04-2020,11,0,0,0,206.798,0,0,0,,,,,
KNA,Saint Kitts and Nevis,11-04-2020,12,1,0,0,225.598,18.8,0,0,,,,,
KNA,Saint Kitts and Nevis,12-04-2020,12,0,0,0,225.598,0,0,0,,,,,
KNA,Saint Kitts and Nevis,13-04-2020,12,0,0,0,225.598,0,0,0,,,,,
KNA,Saint Kitts and Nevis,14-04-2020,12,0,0,0,225.598,0,0,0,,,,,
KNA,Saint Kitts and Nevis,15-04-2020,14,2,0,0,263.197,37.6,0,0,,,,,
KNA,Saint Kitts and Nevis,16-04-2020,14,0,0,0,263.197,0,0,0,,,,,
KNA,Saint Kitts and Nevis,17-04-2020,14,0,0,0,263.197,0,0,0,,,,,
KNA,Saint Kitts and Nevis,18-04-2020,14,0,0,0,263.197,0,0,0,,,,,
KNA,Saint Kitts and Nevis,19-04-2020,14,0,0,0,263.197,0,0,0,,,,,
KNA,Saint Kitts and Nevis,20-04-2020,15,1,0,0,281.997,18.8,0,0,,,,,
KNA,Saint Kitts and Nevis,21-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KNA,Saint Kitts and Nevis,22-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KNA,Saint Kitts and Nevis,23-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KNA,Saint Kitts and Nevis,24-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KNA,Saint Kitts and Nevis,25-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KNA,Saint Kitts and Nevis,26-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KNA,Saint Kitts and Nevis,27-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KNA,Saint Kitts and Nevis,28-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KNA,Saint Kitts and Nevis,29-04-2020,15,0,0,0,281.997,0,0,0,,,,,
KOR,South Korea,31-12-2019,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,01-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,02-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,03-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,04-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,05-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,06-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,07-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,08-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,09-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,10-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,11-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,12-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,13-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,14-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,15-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,16-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,17-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,18-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,19-01-2020,0,0,0,0,0,0,0,0,,,,,
KOR,South Korea,20-01-2020,1,1,0,0,0.02,0.02,0,0,,,,,
KOR,South Korea,21-01-2020,1,0,0,0,0.02,0,0,0,11,,0,,cases tested
KOR,South Korea,22-01-2020,1,0,0,0,0.02,0,0,0,16,5,0,0,cases tested
KOR,South Korea,23-01-2020,1,0,0,0,0.02,0,0,0,,,,,
KOR,South Korea,24-01-2020,2,1,0,0,0.039,0.02,0,0,25,,0,,cases tested
KOR,South Korea,25-01-2020,2,0,0,0,0.039,0,0,0,,,,,
KOR,South Korea,26-01-2020,3,1,0,0,0.059,0.02,0,0,48,,0.001,,cases tested
KOR,South Korea,27-01-2020,4,1,0,0,0.078,0.02,0,0,57,9,0.001,0,cases tested
KOR,South Korea,28-01-2020,4,0,0,0,0.078,0,0,0,187,130,0.004,0.003,cases tested
KOR,South Korea,29-01-2020,4,0,0,0,0.078,0,0,0,,,,,
KOR,South Korea,30-01-2020,4,0,0,0,0.078,0,0,0,244,,0.005,,cases tested
KOR,South Korea,31-01-2020,7,3,0,0,0.137,0.059,0,0,,,,,
KOR,South Korea,01-02-2020,12,5,0,0,0.234,0.098,0,0,371,,0.007,,cases tested
